Date,Open,High,Low,Close,Adj Close,Volume
04-01-21,126,127.099998,124.800003,126.099998,111.156334,373523
05-01-21,125.5,135.5,125,133.100006,117.326805,1822414
06-01-21,136.5,141.5,136,137,120.76461,1481516
07-01-21,140,140.699997,132.899994,134,118.12014,990755
08-01-21,136,136.699997,133.199997,135.600006,119.530518,574857
11-01-21,135,148.5,133.100006,148.5,130.901794,2086112
12-01-21,153.199997,163.300003,153.199997,158.899994,140.069305,3975722
13-01-21,160,172.5,154.5,160,141.038971,3308746
14-01-21,158.899994,165.5,153.100006,155.800003,137.3367,1601546
15-01-21,153.300003,159.699997,149.699997,151.399994,133.458115,1330891
18-01-21,151.399994,166.399994,149.600006,166.399994,146.680511,2079391
19-01-21,173,178.600006,165.899994,169,148.972412,2437878
20-01-21,169.5,173.800003,162.800003,166.699997,146.944962,1784736
21-01-21,170,171.399994,163.100006,163.899994,144.476807,812929
22-01-21,162.699997,162.699997,157,159,140.157486,974845
25-01-21,161.5,165.199997,159.5,161.899994,142.713806,1126608
26-01-21,162.899994,163.399994,158.199997,160.100006,141.127121,823234
27-01-21,160.5,161.699997,150.100006,150.100006,132.312195,949862
28-01-21,147.5,157.5,144,155.5,137.07225,1842064
29-01-21,152.300003,152.600006,143.899994,143.899994,126.846909,2430937
01-02-21,145.699997,158.199997,145.399994,158.199997,139.452271,3949713
02-02-21,162.100006,167.399994,160,160.699997,141.656006,2332119
03-02-21,161.899994,163,156.199997,157.5,138.83522,1018421
04-02-21,158.199997,165.199997,158.199997,160.399994,141.391571,1370351
05-02-21,161.5,162.399994,156.5,156.899994,138.306335,733142
08-02-21,160.199997,161,156.399994,159,140.157486,816966
09-02-21,159.300003,170.100006,159.100006,162.699997,143.418991,3189363
10-02-21,164.899994,169,161,161,141.920456,1323529
11-02-21,165,173.800003,163,165.199997,145.622742,3539715
12-02-21,165.300003,169.199997,161.300003,162.399994,143.154541,1270558
15-02-21,164.600006,166,161,161.600006,142.449341,871398
16-02-21,162.300003,163,154.699997,157.199997,138.57077,1045378
17-02-21,158.100006,169.100006,155.600006,166.600006,146.856827,4039211
18-02-21,167.199997,183.199997,165.100006,183.199997,161.489609,4585925
19-02-21,188.399994,197.5,186.699997,192,169.246765,4188835
22-02-21,194.5,211.199997,194.5,211.199997,186.171417,3687959
23-02-21,219.600006,220.300003,190.100006,193,170.12825,3167557
24-02-21,188.100006,193.5,183.300003,184,162.194824,1449908
25-02-21,191.5,195,174.300003,178,156.905853,2289532
26-02-21,170,183.5,168.699997,175.100006,154.349518,2325365
01-03-21,180.5,192.600006,178.5,192.600006,169.775665,1550800
02-03-21,194,203.800003,187.899994,192.600006,169.775665,2167098
03-03-21,194.300003,197.699997,184.399994,185.899994,163.869644,1509610
04-03-21,185.800003,185.899994,176,177.300003,156.288834,1768468
05-03-21,176.600006,183,174.800003,177.199997,156.200668,2009570
08-03-21,181.300003,183.5,176.399994,177.800003,156.729568,1443378
09-03-21,179.699997,180.5,174.899994,176.199997,155.319153,1058276
10-03-21,176.199997,177.899994,173.699997,176,155.142868,1400504
11-03-21,177.199997,182.5,176.199997,179.5,158.228088,2006861
12-03-21,180.5,181.199997,177.399994,179.399994,158.139938,778647
15-03-21,180.199997,195.199997,179.800003,189.5,167.043015,3446798
16-03-21,194,208.399994,187.300003,208.399994,183.703262,5347803
17-03-21,222.699997,229.199997,220.600006,229.199997,202.03833,2412092
18-03-21,239.600006,249.600006,210,212,186.876633,11384733
19-03-21,211,233.199997,206.5,228.399994,201.333115,11662829
22-03-21,216,218.800003,205.600006,205.600006,181.235092,5059761
23-03-21,195,223.5,185.100006,209.5,184.672882,12509055
