Date,Open,High,Low,Close,Adj Close,Volume
04-01-21,15.557142,15.771428,15.471428,15.671428,14.557697,36329083
05-01-21,15.514285,16.085714,15.5,15.842857,14.716944,76892284
06-01-21,16.171429,16.271427,15.914285,15.985714,14.849648,44477622
07-01-21,16.014284,16.1,15.814285,15.928571,14.796566,23931670
08-01-21,16.014284,16.128571,15.885714,16.057142,14.916,24056711
11-01-21,15.928571,16.114285,15.6,15.771428,14.650591,32841123
12-01-21,15.828571,15.928571,15.628571,15.657142,14.544427,31011519
13-01-21,15.742857,15.842857,15.371428,15.542857,14.438264,31994319
14-01-21,15.571428,15.857142,15.485714,15.714285,14.597508,37171127
15-01-21,15.628571,15.657142,15.1,15.242857,14.159584,26538743
18-01-21,15.271428,15.585714,14.885714,15.414285,14.318829,35256648
19-01-21,15.571428,15.814285,15.428571,15.485714,14.385181,29458758
20-01-21,15.528571,15.885714,15.485714,15.528571,14.424994,46954502
21-01-21,15.642857,15.671428,15.285714,15.3,14.212667,25124820
22-01-21,15.228571,15.357142,15.028571,15.271428,14.186125,24236464
25-01-21,15.314285,15.342857,14.928571,14.928571,13.867634,22959181
26-01-21,14.785714,14.871428,14.557142,14.628571,13.588954,26517078
27-01-21,14.628571,14.914285,14.142857,14.142857,13.137758,39876116
28-01-21,14.057142,14.642857,13.764285,14.642857,13.602224,34674745
29-01-21,14.428571,14.557142,14.185714,14.2,13.190841,21712999
01-02-21,14.3,14.385714,14.128571,14.178571,13.170934,20777449
02-02-21,14.314285,14.457142,14.185714,14.342857,13.323545,20291292
03-02-21,14.428571,14.557142,14.25,14.471428,13.442979,21149898
04-02-21,14.542857,14.728571,14.457142,14.471428,13.442979,28489286
05-02-21,14.642857,14.7,14.371428,14.385714,13.363356,16504880
08-02-21,14.5,14.642857,14.3,14.4,13.376627,26453168
09-02-21,14.471428,15.014285,14.428571,14.857142,13.801281,53594989
10-02-21,14.928571,15.071428,14.614285,14.871428,13.814551,33517827
11-02-21,14.885714,15.228571,14.8,15.114285,14.04015,38568488
12-02-21,14.857142,15.014285,14.628571,14.657142,13.615494,32331292
15-02-21,14.871428,15.085714,14.8,15.028571,13.960527,32408978
16-02-21,15.085714,15.342857,14.714285,14.814285,13.76147,50086743
17-02-21,14.9,14.914285,14.571428,14.585714,13.549143,30984324
18-02-21,14.671428,14.871428,14.514285,14.514285,13.48279,42017010
19-02-21,14.628571,14.742857,14.557142,14.7,13.655307,24607863
22-02-21,14.785714,14.785714,14.414285,14.414285,13.389896,23497446
23-02-21,14.557142,15.128571,14.485714,14.542857,13.509332,81515203
24-02-21,14.542857,14.842857,14.442857,14.657142,13.615494,30500722
25-02-21,14.814285,14.971428,14.514285,14.7,13.655307,39743900
26-02-21,14.328571,14.657142,14.328571,14.442857,13.416438,34975171
01-03-21,14.642857,15.142857,14.628571,15.114285,14.04015,38308473
02-03-21,15.114285,15.585714,15.042857,15.371428,14.279017,58471161
03-03-21,15.485714,15.514285,15.057142,15.114285,14.04015,34481440
04-03-21,15.114285,15.257142,14.957142,15.114285,14.04015,26246640
05-03-21,15.314285,15.485714,15.114285,15.242857,14.159584,47980324
08-03-21,15.371428,15.714285,15.271428,15.357142,14.265748,63429814
09-03-21,15.457142,15.5,15.271428,15.3,14.212667,27824678
10-03-21,15.285714,15.485714,15.2,15.242857,14.159584,23654911
11-03-21,15.314285,15.485714,15.228571,15.285714,14.199395,30031190
12-03-21,15.285714,15.457142,15.228571,15.328571,14.239207,29346072
15-03-21,15.3,15.428571,15.2,15.2,14.119773,18480105
16-03-21,15.171428,15.214285,15.028571,15.085714,14.013609,16254700
17-03-21,15.1,15.228571,14.7,14.714285,13.668576,30007236
18-03-21,14.742857,14.942857,14.614285,14.614285,13.575684,27223630
19-03-21,14.557142,14.6,14.271428,14.371428,13.350085,24852443
22-03-21,13.571428,13.628571,12.935714,12.935714,12.016404,37165492
23-03-21,12,13.014285,11.692857,12.664285,11.764265,46946284
24-03-21,12.857142,13.192857,12.685714,13.157142,12.222095,34111119
25-03-21,13.385714,13.95,13.285714,13.485714,12.527317,60107831
26-03-21,13.642857,13.8,13.164285,13.371428,12.421153,29977668
29-03-21,13.321428,13.464285,13.171428,13.25,12.308354,26572805
30-03-21,13.214285,13.335714,12.842857,12.928571,12.009768,40600182
31-03-21,12.935714,13.05,12.828571,12.857142,11.943417,26501545
01-04-21,12.9,13.235714,12.9,13.192857,12.255273,27776245
02-04-21,13.285714,13.357142,13.085714,13.157142,12.222095,16575405
05-04-21,13.135714,13.221428,13.042857,13.185714,12.248637,13167455
06-04-21,13.207142,13.3,12.985714,12.985714,12.062851,16806041
